vhvl-nterminal+cd20	vhvl-nterminal+cd20
210,194728828967	21,8408168703318
208,430240547285	30,662771821022
222,591977665201	51,5573126524687
218,661981037818	46,5464422404766
199,647901145276	24,4562670439482
242,25341851823	38,4800617843866
207,439148103353	16,2902503907681
221,297255744226	39,4432116895914
239,583770663478	40,9585121870041
256,260476468597	56,439486309886
256,306307333056	55,7046693563461
233,912201186642	32,1697693020105
224,155955914874	13,645739659667
209,066143791657	0,078610822558403
232,462800098117	8,5725966244936
221,560783214867	-7,59337635338307
219,486936598085	12,5248324424028
216,616778711323	21,064484834671
219,486936598085	2,22494056820869
237,063073118217	2,40760692954063
239,950417579152	17,0997944921255
239,812924985774	5,62917730212212
198,456298669335	-18,4371158033609
223,107574890368	2,65669742226601
206,717311988119	25,1246598660946
193,815923642833	23,6259654015303
214,938223300502	49,6559218913317
201,326456556097	31,4391038566828
195,941329982132	45,3508078753948
216,742813588586	34,7935224920511
219,372359436937	25,5771742612124
198,840132159181	7,88759776949883
195,8783125435	6,28511559963226
189,049513739068	2,10869833827019
181,103587613441	-6,59286287426949
186,85536110308	0,722094595432281
226,057936789934	-1,2706293463707
215,448091667611	4,77396661043167
230,039493139833	9,18286833167076
209,066143791657	-13,662881359458
235,630858603865	5,54614713788033
218,352622702718	3,10506030917168
208,917193482164	0,0163381993770599
217,080816213973	4,39202785491943
208,430240547285	20,6991521120071
209,341128978413	14,7043742537499
207,662573567592	18,1210655122995
204,981467996724	2,18757699429989
189,805723002646	-3,86947348713875
194,766914080363	-9,16264645755291
182,61027728254	-21,4262017160654
190,281218221411	-5,17719857394695
201,589984026738	1,15800295770168
188,78025741037	-9,9223724603653
185,354400292039	-13,525881588459
174,549773995765	-23,9212581515312
191,134818071965	-22,5346544086933
209,392688700929	-16,5149675011635
188,774528552312	-38,9123543053866
172,504571669269	-28,4048870205879
198,376094656531	-23,0245323777199
218,341164986603	7,41017432510853
248,257261762396	28,4790785014629
231,030585583765	45,5625347942114
224,167413630989	11,2420164048672
215,711619138252	23,1111783832312
212,555018348619	4,97739051282406
230,801431261469	-6,02410624921322
215,430905093439	-4,24310922622681
229,512438198552	-3,90268555283547
208,258374805562	12,5663475245237
198,284432927612	15,2606763541698
215,969417750835	25,3197807520628
209,576012158766	-15,8673322200775
185,148161401972	-24,7764688432217
187,485535489395	10,9057442396879
209,50153700402	10,4988964349031
199,183863642626	15,775463372469
197,31625591591	18,4282771199942
220,930608828552	28,0971397459507
210,698868338019	26,6316573470831
223,227880909573	31,3187101185322
211,655587633606	2,72727306187153
207,11260319408	5,9529949426651
225,021013481543	19,0883669257164
216,192843215074	-4,86583545804024
218,982797089033	3,77760463953018
199,934344048146	17,7183692157269
225,891799906269	19,8730019778013
231,695133118425	21,5668173283339
210,693139479961	13,7246183156967
233,597113993485	12,7697714269161
194,583590622526	-1,60275000333786
237,028699969873	17,1620671153069
257,761437279638	41,9673286825419
234,003862915561	28,2382910251618
215,07571589388	26,3369002640247
203,887256107759	16,0411598980427
204,425768765155	-5,46365264058113
189,799994144589	12,6535291969776
201,882155787665	5,93223740160465
200,071836641524	-2,42890013754368
177,843867378775	-15,6846658587456
158,486056002788	-40,8843207061291
164,764884433709	-47,3814310580492
171,427546354476	-51,1302429735661
169,433903750498	-50,9807886779308
158,411580848042	-60,1888338923454
169,388072886039	-43,4665588140488
130,615161553491	-63,5681615769863
126,948692396749	-75,8317168354988
127,939784840681	-95,3562599569559
117,117971970234	-100,740766108036
101,214662002865	-112,800897464156
110,575616068672	-102,501005589962
99,6621414693073	-118,579796895385
120,727152546402	-93,3801420480013
123,190561511088	-98,2830732464791
116,842986783478	-97,074984356761
99,6220394629054	-71,7258752137423
83,0427242447622	-66,3081569969654
105,299337797798	-55,0036001354456
109,6303544892	-48,9423981457949
105,505576687865	-56,6475973874331
126,301331436262	-43,8443460613489
118,160624136683	-33,69390848279
137,587181809358	-17,7479654401541
135,891439824365	-23,8963491022587
140,554730283096	-28,6166139394045
160,473969748709	-10,9436434805393
166,025233206339	-11,7739451229572
154,556059375405	-2,93953564763069
177,906884817407	-7,95040605962277
205,743406118359	14,4677382856607
231,150891602971	40,4810887426138
204,442955339327	66,5359542816878
209,272382681724	42,8765089809895
169,731804369483	27,881261318922
179,562524795998	45,3923229575157
158,606362021994	38,729152277112
184,04822065495	57,0995761156082
141,27656639833	19,6031539440155
146,358063495252	11,8938031941652
164,879461594857	27,4702620059252
