@TYPE	xy	xy	xy
@	subtitle	subtitle	subtitle
558,6400146	0,675291	0,3146751	0,2849685
558,6800537	0,7059941	0,3233328	0,2972642
558,7200317	0,7911936	0,2992876	0,2867195
558,7600098	0,8436028	0,3007257	0,2851661
558,8000488	0,9028273	0,3071033	0,2881383
558,8400269	0,9548615	0,3101043	0,2938425
558,8800049	0,8711457	0,3163442	0,2870753
558,9200439	0,9325768	0,303416	0,2831454
558,960022	0,9614755	0,3008588	0,2872519
559	0,9722601	0,2985635	0,2801428
559,0400391	0,9097574	0,3034414	0,2854671
559,0800171	0,9107831	0,300162	0,2832771
559,1200562	0,895876	0,2917515	0,2787529
559,1600342	0,9170963	0,3094602	0,2894452
559,2000122	0,9150549	0,3040187	0,2892194
559,2400513	1,0157195	0,3135301	0,2850899
559,2800293	1,0295626	0,3238311	0,3012757
559,3200073	1,0337976	0,3194249	0,3044822
559,3600464	1,1950122	0,3232343	0,2964854
559,4000244	1,0231531	0,3163793	0,2944886
559,4400024	1,0441666	0,3004595	0,2736304
559,4800415	1,1592597	0,3142121	0,2856064
559,5200195	1,1612926	0,3092826	0,2919084
559,5599976	0,9622489	0,306794	0,2875261
559,6000366	0,9973251	0,306812	0,2935679
559,6400146	1,0127207	0,3251894	0,290595
559,6800537	1,0624552	0,3169744	0,289483
559,7200317	1,0204753	0,3088779	0,2998925
559,7600098	1,0823605	0,3072424	0,2848901
559,8000488	1,0024703	0,3144611	0,2962274
559,8400269	0,9561173	0,3173258	0,2939004
559,8800049	0,9027607	0,2882587	0,2944793
559,9200439	0,8649786	0,3120419	0,3037644
559,960022	0,9586911	0,3196345	0,2975703
560	0,928625	0,3137338	0,2927984
560,0400391	0,851598	0,3083294	0,2841319
560,0800171	0,7645071	0,3222071	0,2976515
560,1200562	0,6454686	0,3158415	0,287198
560,1600342	0,7508268	0,3130249	0,2884797
560,2000122	0,7454908	0,3115034	0,2901579
560,2400513	0,7964424	0,3010636	0,2788907
560,2800293	0,7234291	0,2996733	0,2904373
560,3200073	0,6412573	0,308686	0,2930268
560,3600464	0,6296659	0,3018042	0,2857888
560,4000244	0,631635	0,2989546	0,2907861
560,4400024	0,6389652	0,3065846	0,2911795
560,4800415	0,712427	0,3073527	0,2888942
560,5200195	0,7517854	0,3197423	0,2943176
560,5599976	0,6809207	0,3082127	0,2983642
560,6000366	0,7148937	0,3044574	0,2905228
560,6400146	0,7484726	0,3146096	0,2929629
560,6800537	0,7736326	0,3216247	0,2964262
560,7200317	0,5989085	0,3012201	0,2941078
560,7600098	0,6072946	0,3201033	0,2966842
560,8000488	0,5406893	0,3018743	0,2858483
560,8400269	0,666548	0,3241737	0,3000982
560,8800049	0,6600698	0,3237244	0,3027657
560,9200439	0,7942712	0,3265864	0,2989762
560,960022	0,807019	0,3516347	0,3069611
561	0,9227471	0,3427858	0,3095772
561,0400391	0,8295707	0,3298506	0,3082195
561,0800171	0,7200968	0,3122371	0,2969811
561,1200562	0,7932882	0,3157099	0,2979006
561,1600342	0,7986361	0,2964737	0,2864767
561,2000122	0,7469048	0,2941932	0,2824897
561,2400513	0,7284283	0,2968414	0,2825089
561,2800293	0,7995449	0,2990655	0,2858049
561,3200073	0,8443541	0,3175513	0,2917397
561,3600464	0,8263726	0,3063338	0,2931289
561,4000244	0,9215834	0,32614	0,3114066
561,4400024	0,9420395	0,3163466	0,2891835
561,4800415	0,8691849	0,2963077	0,2835183
561,5200195	0,928498	0,3289078	0,3147737
561,5599976	0,9976514	0,3217725	0,3023565
561,6000366	1,0541139	0,3312978	0,3060893
561,6400146	1,1463778	0,3135982	0,2983947
561,6800537	1,2264588	0,3104916	0,2942503
561,7200317	1,2012144	0,2992204	0,2923594
561,7600098	1,0210539	0,3018456	0,2984849
561,8000488	0,9885899	0,3245661	0,2980693
561,8400269	1,091609	0,3128352	0,2921499
561,8800049	1,2359117	0,2967226	0,2860459
561,9200439	1,0566431	0,2960522	0,2908128
561,960022	0,9326895	0,3017832	0,2966547
562	1,0445563	0,2970269	0,2864748
562,0400391	1,0360521	0,3019485	0,2946715
562,0800171	0,9174512	0,2903242	0,2947773
562,1200562	0,9666533	0,2880673	0,2879428
562,1600342	0,936881	0,2843438	0,2962385
562,2000122	0,758741	0,2991326	0,310216
562,2400513	0,6558182	0,2834783	0,2952821
562,2800293	0,8603166	0,3024306	0,3221909
562,3200073	0,9124234	0,2921215	0,3023245
562,3600464	0,7857623	0,3066006	0,3147359
562,4000244	0,9086595	0,3013266	0,3186051
562,4400024	0,9025518	0,3073945	0,3084474
562,4800415	0,9843544	0,3031505	0,3065056
562,5200195	1,0323727	0,3196141	0,316162
562,5599976	1,2320784	0,3113666	0,3087391
562,6000366	1,2829478	0,2955014	0,3006766
562,6400146	1,374073	0,3296628	0,3144763
562,6800537	1,2264202	0,3217201	0,3214933
562,7200317	1,1848084	0,3167365	0,3105673
562,7600098	1,1068103	0,3349365	0,3273426
562,8000488	1,2065938	0,3188532	0,3085428
562,8400269	1,066216	0,313629	0,3134888
562,8800049	1,0625964	0,3160125	0,3157373
562,9200439	1,1258583	0,3039133	0,3066564
562,960022	0,9964798	0,314237	0,3119271
563	0,9462303	0,3066911	0,302057
563,0400391	1,1166371	0,3098723	0,3082396
563,0800171	1,0903083	0,2918987	0,2930712
563,1200562	1,0409007	0,3207033	0,301013
563,1600342	1,1153345	0,2907463	0,2863881
563,2000122	1,0022428	0,3208814	0,3065459
563,2400513	1,0534729	0,2975544	0,2911606
563,2800293	1,2330855	0,3141411	0,3061284
563,3200073	1,2602506	0,3122554	0,303187
563,3600464	1,2262914	0,3073379	0,291763
563,4000244	1,1456252	0,3033053	0,2962919
563,4400024	1,1469471	0,3078728	0,2913761
563,4800415	1,0626841	0,3159624	0,2965247
563,5200195	1,0251278	0,3189951	0,3051999
563,5599976	1,1351742	0,3179188	0,2967581
563,6000366	1,1544849	0,2942868	0,2810706
563,6400146	1,0586383	0,3045256	0,2879602
563,6800537	1,2590147	0,3025316	0,2865989
563,7200317	1,3447464	0,3086491	0,2979341
563,7600098	1,2953681	0,3066372	0,2882229
563,8000488	1,2113124	0,2904114	0,2786698
563,8400269	1,2524902	0,3103938	0,2903605
563,8800049	1,4144967	0,3034548	0,2943981
563,9200439	1,3670473	0,3105007	0,2947844
563,960022	1,4144258	0,2908219	0,2855304
564	1,4515827	0,2941655	0,272443
564,0400391	1,5207351	0,309135	0,2895682
564,0800171	1,3858199	0,3179425	0,2810221
564,1200562	1,3455371	0,2994413	0,2811869
564,1600342	1,4538369	0,3113177	0,2818016
564,2000122	1,3217345	0,2965689	0,290227
564,2400513	1,3473207	0,306657	0,2937227
564,2800293	1,3182805	0,3072214	0,2906984
564,3200073	1,1559149	0,2903532	0,2735248
564,3600464	1,1822362	0,3065816	0,2801247
564,4000244	1,0455822	0,3105284	0,286804
564,4400024	1,0259281	0,3091209	0,2858169
564,4800415	0,9417324	0,3054009	0,2900428
564,5200195	0,9037696	0,3138308	0,2919224
564,5599976	1,024691	0,3113351	0,2902922
564,6000366	1,0084983	0,3041736	0,2926347
564,6400146	1,108097	0,311249	0,2832389
564,6800537	1,0036882	0,3151443	0,2826779
564,7200317	1,0290444	0,3309538	0,2971991
564,7600098	0,98162	0,3145372	0,2878495
564,8000488	0,9215884	0,3104696	0,29039
564,8400269	0,9593032	0,3153608	0,286607
564,8800049	0,9712908	0,3168297	0,2937452
564,9200439	0,8759077	0,3174538	0,2946091
564,960022	0,7893292	0,3019578	0,2867245
565	0,8253779	0,3180689	0,3050049
565,0400391	0,7292479	0,3340994	0,3047807
565,0800171	0,6384339	0,3445263	0,3166597
565,1200562	0,5594368	0,3362832	0,3021787
565,1600342	0,6680985	0,316209	0,2870151
565,2000122	0,7915932	0,3239025	0,291317
565,2400513	0,808452	0,3018852	0,2853233
565,2800293	0,8766595	0,3193104	0,2865882
565,3200073	0,8321003	0,3117969	0,2791144
565,3600464	0,8393294	0,3182505	0,2936223
565,4000244	0,7737191	0,3081687	0,277954
565,4400024	0,8691901	0,3056189	0,280161
565,4800415	0,9556615	0,3217559	0,2985936
565,5200195	0,9208375	0,3195647	0,2959
565,5599976	0,9076052	0,3223467	0,2904221
565,6000366	0,9154856	0,3355401	0,3025387
565,6400146	0,9129408	0,3317465	0,2972201
565,6800537	0,9287478	0,3366593	0,2960754
565,7200317	0,9973224	0,3030747	0,281874
565,7600098	0,9753938	0,3161651	0,2857617
565,8000488	0,9253492	0,2907486	0,2779293
565,8400269	0,977429	0,3089384	0,284027
565,8800049	1,0538496	0,2830862	0,2615267
565,9200439	0,9663621	0,272547	0,2666374
565,960022	0,9463729	0,2981123	0,2806522
566	0,8632266	0,2846439	0,266658
566,0400391	0,808988	0,2748146	0,2679496
566,0800171	0,8196592	0,2737618	0,2638599
566,1200562	0,8026221	0,286082	0,2798156
566,1600342	0,7907227	0,2925277	0,2739327
566,2000122	0,9291978	0,3014019	0,2757725
566,2400513	0,9114774	0,287625	0,2807011
566,2800293	0,9087044	0,2997838	0,2896826
566,3200073	0,8934609	0,3193323	0,2982568
566,3600464	0,8608471	0,2961715	0,2835056
566,4000244	0,9756713	0,3140543	0,2976424
566,4400024	0,9684363	0,3078988	0,2984929
566,4800415	0,8461052	0,3138963	0,2945394
566,5200195	0,7965081	0,3396603	0,2983595
566,5599976	0,8139711	0,3188726	0,2848743
566,6000366	0,8592663	0,299121	0,2763277
566,6400146	0,8606784	0,3062926	0,2857883
566,6800537	0,9366834	0,3234899	0,2960075
566,7200317	0,9481286	0,3305409	0,2965019
566,7600098	0,8809167	0,3320311	0,3027622
566,8000488	0,8862484	0,3166557	0,2948803
566,8400269	0,8637019	0,2910632	0,2895797
566,8800049	0,880018	0,3110288	0,2905205
566,9200439	1,0335526	0,3076112	0,2935389
566,960022	0,9140975	0,300295	0,3009393
567	0,9246601	0,2832999	0,2862998
567,0400391	0,9930418	0,3073195	0,3005866
567,0800171	0,8821899	0,3022057	0,2976608
567,1200562	0,8939539	0,3199909	0,3042971
567,1600342	1,0885675	0,3139013	0,3008347
567,2000122	1,0745535	0,3286541	0,3093381
567,2400513	1,2225355	0,3044649	0,301373
567,2800293	1,2365048	0,2996338	0,2933747
567,3200073	1,3144034	0,3065765	0,2876688
567,3600464	1,3456559	0,317841	0,2959046
567,4000244	1,2958745	0,3157084	0,3001509
567,4400024	1,3633806	0,3225158	0,3003273
567,4800415	1,4174759	0,3217685	0,2987902
567,5200195	1,5836197	0,3128228	0,2932343
567,5599976	1,2276584	0,2986428	0,2928228
567,6000366	1,0713059	0,2945941	0,2856175
567,6400146	1,0030626	0,3108674	0,2975687
567,6800537	0,9261497	0,2864059	0,2892762
567,7200317	1,0516479	0,3083535	0,2941471
567,7600098	1,0361472	0,3060488	0,2947595
567,8000488	1,1089007	0,322944	0,2993385
567,8400269	1,0282698	0,3293379	0,3013131
567,8800049	0,9695449	0,3187861	0,2916962
567,9200439	0,9837149	0,3123953	0,2837438
567,960022	0,8847173	0,3174044	0,2935851
568	0,8590958	0,2992603	0,2859453
568,0400391	0,8994249	0,3321063	0,2968771
568,0800171	0,9999725	0,3257609	0,2936511
568,1200562	0,9738484	0,3193518	0,2900666
568,1600342	0,9305419	0,3098347	0,2833115
568,2000122	1,1484678	0,3029463	0,2774939
568,2400513	1,0822537	0,3136819	0,2847811
568,2800293	1,1740612	0,3287271	0,2903169
568,3200073	1,1387918	0,3137457	0,282441
568,3600464	1,1021717	0,3046083	0,2817394
568,4000244	1,0721809	0,2988503	0,275162
568,4400024	1,2143801	0,3020224	0,2744171
568,4800415	1,2120645	0,3040616	0,2747563
568,5200195	1,1735731	0,3289308	0,2938654
568,5599976	1,2198155	0,3208763	0,2865008
568,6000366	1,3096912	0,3050129	0,2737276
568,6400146	1,1654946	0,3083718	0,2788981
568,6800537	1,1243688	0,3186312	0,2832085
568,7200317	1,1230205	0,3240393	0,293239
568,7600098	1,1074277	0,3236686	0,285369
568,8000488	0,9876445	0,2967076	0,272013
568,8400269	0,9519413	0,3081169	0,2851917
568,8800049	1,17019	0,3201118	0,281559
568,9200439	1,0507365	0,310806	0,2801827
568,960022	1,2118764	0,2997733	0,280598
569	1,1132321	0,3184411	0,2899546
569,0400391	1,0909156	0,3121825	0,2850417
569,0800171	0,9644621	0,311621	0,2861631
569,1200562	0,9183125	0,3063598	0,2744936
569,1600342	1,0053244	0,316368	0,2889219
569,2000122	1,0152855	0,3217376	0,2941558
569,2400513	1,1312482	0,3190272	0,2835455
569,2800293	0,9415396	0,2965133	0,2720504
569,3200073	1,0455456	0,3016832	0,2857232
569,3600464	0,9312067	0,2856779	0,2699572
569,4000244	1,1316522	0,2912153	0,2797863
569,4400024	1,1552247	0,2989931	0,2763511
569,4800415	1,0252517	0,3013676	0,2759717
569,5200195	1,1010548	0,2937288	0,2696432
569,5599976	1,2095883	0,3083539	0,2773593
569,6000366	1,1704665	0,2936922	0,2706482
569,6400146	1,1564769	0,2865734	0,2696962
569,6800537	1,3010468	0,2900618	0,2670678
569,7200317	1,3181077	0,28579	0,2602917
569,7600098	1,3029772	0,2873052	0,2665984
569,8000488	1,0890621	0,2723519	0,257576
569,8400269	1,0310585	0,283746	0,2689331
569,8800049	1,0890174	0,2783225	0,2680183
569,9200439	0,968069	0,2975081	0,2806126
569,960022	0,8151282	0,3114682	0,2882202
570	0,8964701	0,3249032	0,2935758
570,0400391	0,8637303	0,3290855	0,2945511
570,0800171	0,7501343	0,3334672	0,2988022
570,1200562	0,6867531	0,3277344	0,2994861
570,1600342	0,644834	0,3264166	0,3016139
570,2000122	0,6474931	0,3430321	0,3189759
570,2400513	0,6983874	0,3398063	0,3076979
570,2800293	0,6659938	0,3178452	0,2919798
570,3200073	0,6208937	0,326178	0,2919513
570,3600464	0,6339591	0,3304339	0,300694
570,4000244	0,7156962	0,3040747	0,2761507
570,4400024	0,7224435	0,32833	0,2980717
570,4800415	0,6101546	0,3168434	0,2887291
570,5200195	0,7217517	0,2922221	0,2680514
570,5599976	0,6856151	0,3106591	0,2838282
570,6000366	0,6892498	0,3164395	0,2892562
570,6400146	0,6138715	0,3221052	0,2873332
570,6800537	0,7022625	0,2990024	0,2818999
570,7200317	0,7918396	0,2897666	0,2802498
570,7600098	0,7940873	0,2849679	0,2696777
570,8000488	0,8628019	0,2719924	0,2632973
570,8400269	0,7527357	0,2598265	0,2676613
570,8800049	0,8159903	0,2568253	0,2644292
570,9200439	0,8221644	0,2741108	0,2701705
570,960022	0,8735425	0,287264	0,2711221
571	0,8204096	0,2923936	0,2800423
571,0400391	0,9238833	0,2944849	0,2897972
571,0800171	0,9571719	0,2919779	0,278415
571,1200562	0,9196256	0,2883863	0,2795822
571,1600342	0,7584746	0,3139491	0,2959906
571,2000122	0,7459272	0,3107123	0,287376
571,2400513	0,7805644	0,3005238	0,2850647
571,2800293	0,6974763	0,2953455	0,2861421
571,3200073	0,7150415	0,3256859	0,3026598
571,3600464	0,9964944	0,3116937	0,2914447
571,4000244	1,0243396	0,3079186	0,2968548
571,4400024	0,8729926	0,3016953	0,2861528
571,4800415	1,0329628	0,3136987	0,2950771
571,5200195	1,0950853	0,2980061	0,2822522
571,5599976	1,2026278	0,2968818	0,2870421
571,6000366	1,265254	0,3156117	0,2916565
571,6400146	1,1712236	0,300143	0,2845976
571,6800537	1,1605861	0,3067702	0,2928829
571,7200317	1,0893685	0,3173532	0,2951599
571,7600098	1,2142191	0,3010244	0,2859945
571,8000488	1,2585369	0,3073119	0,2897142
571,8400269	1,3237321	0,3210738	0,3009261
571,8800049	1,2580785	0,3097161	0,2839536
571,9200439	0,9971341	0,3008565	0,2762127
571,960022	0,8946767	0,3151774	0,2821755
572	0,8141389	0,3104836	0,277288
572,0400391	0,6784313	0,3167948	0,291519
572,0800171	0,7166563	0,326967	0,2899331
572,1200562	0,7536288	0,3038127	0,2740772
572,1600342	0,5893343	0,3102965	0,2861241
572,2000122	0,5101135	0,323371	0,2857078
572,2400513	0,6332752	0,3076804	0,2727115
572,2800293	0,6413983	0,3078159	0,2636873
572,3200073	0,6672658	0,3148563	0,272823
572,3600464	0,5614791	0,3219174	0,2819313
572,4000244	0,5687972	0,3136461	0,2813985
572,4400024	0,59333	0,3235065	0,2801661
572,4800415	0,4471574	0,3078399	0,2755245
572,5200195	0,4107949	0,2890866	0,2651057
572,5599976	0,4738596	0,2663716	0,2535438
572,6000366	0,6842152	0,2717766	0,2542034
572,6400146	0,6825875	0,2680776	0,2551928
572,6800537	0,6470581	0,2716631	0,2519679
572,7200317	0,7192464	0,2726645	0,2556327
572,7600098	0,5662215	0,3198853	0,2777653
572,8000488	0,5091131	0,3252804	0,2843446
572,8400269	0,3931066	0,3447624	0,2913122
572,8800049	0,507323	0,3198135	0,282957
572,9200439	0,5495019	0,3391126	0,299175
572,960022	0,569155	0,3503408	0,3064625
573	0,7189411	0,3310363	0,2969021
573,0400391	0,7347736	0,3237615	0,2871107
573,0800171	0,7144112	0,3258354	0,2923254
573,1200562	0,6388816	0,3198523	0,2925192
573,1600342	0,7187254	0,3104307	0,2795176
573,2000122	0,8729419	0,3197877	0,2809015
573,2400513	0,9899555	0,3226225	0,2870701
573,2800293	0,8242847	0,3135502	0,2826059
573,3200073	0,6786057	0,3236242	0,285746
573,3600464	0,7098209	0,3457371	0,3007331
573,4000244	0,6124324	0,3307924	0,2918524
573,4400024	0,653804	0,3267438	0,2845951
573,4800415	0,771358	0,3006743	0,2700902
573,5200195	0,8518241	0,3319753	0,2947445
573,5599976	0,7857454	0,3373214	0,2972952
573,6000366	0,7283691	0,3442067	0,3007509
573,6400146	0,8801065	0,3460375	0,2986703
573,6800537	0,8911421	0,3396003	0,292446
573,7200317	0,8600362	0,3333102	0,2919619
573,7600098	0,8546535	0,3264618	0,2897341
573,8000488	0,9664433	0,364997	0,3090637
573,8400269	0,9554217	0,3229927	0,2858515
573,8800049	0,908563	0,3309955	0,2983278
573,9200439	0,8230502	0,3064926	0,2886914
573,960022	0,7215539	0,3186099	0,2897629
574	0,7090958	0,3402733	0,2970296
574,0400391	0,6190416	0,3270658	0,2927999
574,0800171	0,6897228	0,3242492	0,2995417
574,1200562	0,8393392	0,3221337	0,2936986
574,1600342	0,8440708	0,3129228	0,2857862
574,2000122	1,0111318	0,3334208	0,2960394
574,2400513	0,8851185	0,3104597	0,2814716
574,2800293	0,9557745	0,3096935	0,2791756
574,3200073	0,9560448	0,303227	0,2813597
574,3600464	0,8812519	0,3129989	0,2819922
574,4000244	1,0650145	0,3224138	0,2893437
574,4400024	1,1316133	0,3343769	0,2948783
574,4800415	1,0797243	0,3031944	0,2754459
574,5200195	1,108319	0,3238928	0,2890483
574,5599976	1,0863074	0,3278185	0,2918734
574,6000366	1,0387156	0,3455966	0,2971521
574,6400146	0,9573765	0,3450994	0,2966233
574,6800537	1,2381085	0,3348984	0,2871061
574,7200317	1,1421177	0,3306138	0,2920422
574,7600098	1,1994545	0,3336326	0,2944218
574,8000488	1,0210321	0,3452552	0,3018336
574,8400269	1,0587664	0,3262891	0,2885808
574,8800049	0,9842195	0,3323167	0,2924249
574,9200439	1,0300771	0,3469779	0,3038821
574,960022	0,9146957	0,3294258	0,2973414
575	0,8952896	0,3612782	0,3169037
575,0400391	0,9443931	0,3428784	0,298945
575,0800171	0,9546256	0,3224036	0,2880182
575,1200562	0,9525185	0,3312772	0,2944615
575,1600342	1,0381445	0,3188085	0,2876139
575,2000122	0,9322811	0,3259386	0,2956294
575,2400513	0,9356436	0,330726	0,2899378
575,2800293	1,1372238	0,3198364	0,2853686
575,3200073	1,0933436	0,3184028	0,2876704
575,3600464	1,134201	0,314372	0,2818883
575,4000244	1,2033489	0,3140667	0,2817024
575,4400024	1,07022	0,3501541	0,3060698
575,4800415	1,2017956	0,3402698	0,2940473
575,5200195	1,1713662	0,3093028	0,2808943
575,5599976	1,3001596	0,3237418	0,2898572
575,6000366	1,0844313	0,3317552	0,2936476
575,6400146	0,8777965	0,3490802	0,3111344
575,6800537	0,9791709	0,3513401	0,3116654
575,7200317	1,1814976	0,3173026	0,2890801
575,7600098	1,2952231	0,305902	0,2780364
575,8000488	1,3251647	0,2980019	0,2814203
575,8400269	1,3239951	0,2932774	0,2735659
575,8800049	1,3223901	0,2784431	0,2725908
575,9200439	1,3285719	0,3009284	0,2784028
575,960022	1,2376807	0,3046092	0,273524
576	1,2373749	0,3297551	0,2934319
576,0400391	1,4243008	0,3157581	0,2877939
576,0800171	1,3605804	0,3014416	0,2812821
576,1200562	1,3915713	0,2955557	0,2871171
576,1600342	1,0627698	0,3021443	0,2779689
576,2000122	0,9603454	0,303717	0,2774723
576,2400513	1,1387321	0,2954438	0,2807695
576,2800293	1,1142443	0,283535	0,2701881
576,3200073	1,2284755	0,2770273	0,2633947
576,3600464	1,3171629	0,2831346	0,2746221
576,4000244	1,1782501	0,274532	0,2717154
576,4400024	1,1716191	0,2854873	0,2800874
576,4800415	0,9792066	0,2803786	0,2754479
576,5200195	1,1489948	0,2765155	0,2689695
576,5599976	1,0151598	0,2756633	0,2683968
576,6000366	0,8590466	0,2920698	0,2835611
576,6400146	0,8862823	0,3249716	0,294722
576,6800537	0,9259266	0,283228	0,2616275
576,7200317	0,8748478	0,2660089	0,2564043
576,7600098	0,9637566	0,2737148	0,2682903
576,8000488	0,8725971	0,2732621	0,2601236
576,8400269	1,1309112	0,279332	0,2618498
576,8800049	0,9746436	0,2707122	0,2701854
576,9200439	0,8849986	0,2595243	0,2637242
576,960022	0,9026014	0,2742378	0,271276
577	0,875911	0,2900425	0,2771362
577,0400391	0,8409275	0,2825317	0,2684783
577,0800171	0,92532	0,2940321	0,2797274
577,1200562	0,8334798	0,2944683	0,2897763
577,1600342	0,8724641	0,2855064	0,2875345
577,2000122	0,8021353	0,2831352	0,2936012
577,2400513	0,8410964	0,2958736	0,3094789
577,2800293	0,8309895	0,2932156	0,2867873
577,3200073	0,7634934	0,2857455	0,2766296
577,3600464	0,8460414	0,2952955	0,2881414
577,4000244	0,9581012	0,2919464	0,3035894
577,4400024	0,9772968	0,2791744	0,2857508
577,4800415	1,0704467	0,2976645	0,2846175
577,5200195	0,9709971	0,2879491	0,2944624
577,5599976	1,0028521	0,2901136	0,2865296
577,6000366	0,9466609	0,2943682	0,2950699
577,6400146	1,0049789	0,291545	0,2934471
577,6800537	1,058774	0,2913501	0,289089
577,7200317	1,0662302	0,2930589	0,2912789
577,7600098	1,1319021	0,2959546	0,283998
577,8000488	1,1144274	0,3050942	0,2931921
577,8400269	1,0964619	0,3236023	0,3036119
577,8800049	1,1674708	0,3243207	0,3042845
577,9200439	1,1544244	0,3198461	0,2935678
577,960022	1,2431713	0,3058572	0,2852204
578	1,2375401	0,3115792	0,288919
578,0400391	1,226054	0,3082094	0,2841424
578,0800171	1,2691584	0,3173026	0,2948727
578,1200562	1,0820112	0,305803	0,2917996
578,1600342	1,04092	0,2900118	0,2846518
578,2000122	1,115229	0,2963247	0,287119
578,2400513	1,0938752	0,2811949	0,2827056
578,2800293	1,1704313	0,3075688	0,29681
578,3200073	1,0440077	0,2868707	0,2890674
578,3600464	1,1806837	0,2902036	0,2826318
578,4000244	1,3106346	0,2996365	0,2997365
