@TYPE	xy
@	subtitle
501,4000244	1,0637329
501,440033	1,0121624
501,480011	1,0033714
501,5200195	1,0006566
501,5600281	1,0204787
501,6000366	1,064329
501,6400146	1,1151677
501,6800232	1,063374
501,7200317	1,1724963
501,7600098	1,1015671
501,8000183	1,0952092
501,8400269	1,1263603
501,8800354	1,0899948
501,9200134	1,1360983
501,960022	1,1661378
502,0000305	1,0915533
502,0400391	1,1378087
502,0800171	1,0065972
502,1200256	1,0934494
502,1600342	1,1838289
502,2000122	1,1493953
502,2400208	1,1596076
502,2800293	1,1623987
502,3200378	1,1442873
502,3600159	1,2661505
502,4000244	1,2926992
502,440033	1,2177454
502,480011	1,2773224
502,5200195	1,2627182
502,5600281	1,2198832
502,6000366	1,201117
502,6400146	1,1794454
502,6800232	1,1239947
502,7200317	1,1642429
502,7600098	1,1386663
502,8000183	1,0433962
502,8400269	1,0281614
502,8800354	1,08872
502,9200134	1,106878
502,960022	1,1531434
503,0000305	1,0548936
503,0400391	1,0494442
503,0800171	1,093231
503,1200256	1,0067139
503,1600342	1,0742575
503,2000122	1,1091741
503,2400208	1,0573251
503,2800293	1,1342545
503,3200378	1,1170266
503,3600159	1,079733
503,4000244	1,1063253
503,440033	1,0743639
503,480011	1,1404762
503,5200195	1,2264034
503,5600281	1,1628563
503,6000366	1,2150337
503,6400146	1,1746835
503,6800232	1,158059
503,7200317	1,1807907
503,7600098	1,2075576
503,8000183	1,1214037
503,8400269	1,1244072
503,8800354	1,0923057
503,9200134	1,1664455
503,960022	1,0896978
504,0000305	1,1364875
504,0400391	1,1221226
504,0800171	1,1129369
504,1200256	1,1104308
504,1600342	1,0467355
504,2000122	1,0305783
504,2400208	1,0401318
504,2800293	1,098243
504,3200378	1,1012963
504,3600159	1,0821248
504,4000244	1,1405361
504,440033	1,2135626
504,480011	1,2179602
504,5200195	1,2313687
504,5600281	1,2291415
504,6000366	1,1288377
504,6400146	1,0245271
504,6800232	1,0239462
504,7200317	1,005585
504,7600098	1,0000045
504,8000183	0,9946801
504,8400269	1,1417261
504,8800354	1,1219268
504,9200134	1,0717289
504,960022	1,1314162
505,0000305	1,0574375
505,0400391	1,0753076
505,0800171	1,1683183
505,1200256	1,1008322
505,1600342	1,1892375
505,2000122	1,1401848
505,2400208	1,0876472
505,2800293	1,2488538
505,3200378	1,1655806
505,3600159	1,2977347
505,4000244	1,1586894
505,440033	1,1018264
505,480011	1,0721345
505,5200195	1,1484253
505,5600281	1,1411358
505,6000366	1,1268482
505,6400146	1,0641421
505,6800232	1,1086541
505,7200317	1,1575261
505,7600098	1,0791503
505,8000183	1,1294073
505,8400269	1,1847723
505,8800354	1,196655
505,9200134	1,1656287
505,960022	1,1786371
506,0000305	1,1148489
506,0400391	1,2079909
506,0800171	1,1673064
506,1200256	1,0945674
506,1600342	1,192173
506,2000122	1,0193027
506,2400208	1,2307484
506,2800293	1,1646322
506,3200378	1,0474534
506,3600159	1,1372159
506,4000244	1,0701402
506,440033	1,0176831
506,480011	1,0193393
506,5200195	1,0612003
506,5600281	1,0818613
506,6000366	1,089728
506,6400146	1,1508678
506,6800232	1,215917
506,7200317	1,3022844
506,7600098	1,2796859
506,8000183	1,2786247
506,8400269	1,3133246
506,8800354	1,1755983
506,9200134	1,236702
506,960022	1,2645768
507,0000305	1,3138834
507,0400391	1,2429874
507,0800171	1,2672882
507,1200256	1,2464967
507,1600342	1,2388154
507,2000122	1,2574161
507,2400208	1,2301403
507,2800293	1,2993883
507,3200378	1,2628927
507,3600159	1,2685456
507,4000244	1,2432123
507,440033	1,1672654
507,480011	1,2294523
507,5200195	1,1986423
507,5600281	1,1920701
507,6000366	1,1652046
507,6400146	1,1604275
507,6800232	1,187867
507,7200317	1,1044029
507,7600098	1,1657267
507,8000183	1,1492525
507,8400269	1,0921586
507,8800354	1,0923847
507,9200134	1,0887984
507,960022	1,0339077
508,0000305	1,0614116
508,0400391	1,1928303
508,0800171	1,2260822
508,1200256	1,2077696
508,1600342	1,1291935
508,2000122	1,1516382
508,2400208	1,1750307
508,2800293	1,1345601
508,3200378	1,2122486
508,3600159	1,0787646
508,4000244	1,2376628
508,440033	1,2626141
508,480011	1,1290694
508,5200195	1,2746949
508,5600281	1,3213806
508,6000366	1,2716713
508,6400146	1,2066298
508,6800232	1,1383754
508,7200317	1,2710463
508,7600098	1,2629654
508,8000183	1,2345115
508,8400269	1,3460695
508,8800354	1,3659523
508,9200134	1,3179245
508,960022	1,3845704
509,0000305	1,4415507
509,0400391	1,3710005
509,0800171	1,4086546
509,1200256	1,4248936
509,1600342	1,3738369
509,2000122	1,2828647
509,2400208	1,2593483
509,2800293	1,2691126
509,3200378	1,1909693
509,3600159	1,2611734
509,4000244	1,2618811
509,440033	1,2626729
509,480011	1,1995491
509,5200195	1,2773947
509,5600281	1,2207818
509,6000366	1,1873522
509,6400146	1,191905
509,6800232	1,1480417
509,7200317	1,2151917
509,7600098	1,2157786
509,8000183	1,2836356
509,8400269	1,2339562
509,8800354	1,2509646
509,9200134	1,2140515
509,960022	1,1779993
510,0000305	1,2105013
510,0400391	1,20884
510,0800171	1,2154129
510,1200256	1,2347156
510,1600342	1,1792878
510,2000122	1,1549039
510,2400208	1,1202946
510,2800293	1,1604569
510,3200378	1,1716251
510,3600159	1,1845647
510,4000244	1,115449
510,440033	1,2140336
510,480011	1,1046866
510,5200195	1,2039139
510,5600281	1,2563313
510,6000366	1,1551194
510,6400146	1,2006155
510,6800232	1,2686914
510,7200317	1,2336794
510,7600098	1,1782794
510,8000183	1,1829193
510,8400269	1,124532
510,8800354	1,1105844
510,9200134	1,1238416
510,960022	1,1280099
511,0000305	1,031955
511,0400391	1,0718694
511,0800171	1,0939263
511,1200256	1,0711927
511,1600342	1,0779907
511,2000122	1,1296417
511,2400208	1,0989426
511,2800293	1,0275743
511,3200378	1,1353596
511,3600159	1,0360327
511,4000244	1,0969261
511,440033	1,0774728
511,480011	1,2100507
511,5200195	1,1775594
511,5600281	1,2087975
511,6000366	1,1552027
511,6400146	1,0326529
511,6800232	1,1055875
511,7200317	1,044621
511,7600098	1,0872124
511,8000183	1,0965698
511,8400269	1,2506151
511,8800354	1,1576216
511,9200134	1,262264
511,960022	1,1892812
512	1,1859255
512,0400391	1,2034086
512,0800171	1,2298402
512,1199951	1,2257535
512,1600342	1,2779071
512,2000122	1,2866321
512,2400513	1,2652737
512,2800293	1,2312045
512,3200073	1,176599
512,3600464	1,1712606
512,4000244	1,0682189
512,4400024	1,0396373
512,4800415	1,103213
512,5200195	1,1299843
512,5599976	1,1236745
512,6000366	1,0730058
512,6400146	1,2137085
512,6800537	1,0681051
512,7200317	1,1168822
512,7600098	1,0976681
512,8000488	1,1100744
512,8400269	1,0927134
512,8800049	1,1461689
512,9200439	1,1690431
512,960022	1,150496
513	1,0742029
513,0400391	1,1261375
513,0800171	1,0835421
513,1199951	1,0399045
513,1600342	1,2468915
513,2000122	1,2138875
513,2400513	1,2225844
513,2800293	1,197659
513,3200073	1,1503177
513,3600464	1,2123905
513,4000244	1,2538646
513,4400024	1,212435
513,4800415	1,247406
513,5200195	1,236948
513,5599976	1,3130699
513,6000366	1,3668782
513,6400146	1,4100431
513,6800537	1,4060119
513,7200317	1,3381615
513,7600098	1,2077285
513,8000488	1,2329131
513,8400269	1,3006961
513,8800049	1,2682921
513,9200439	1,2121165
513,960022	1,1959578
514	1,319347
514,0400391	1,3365046
514,0800171	1,3091196
514,1199951	1,2202384
514,1600342	1,2862766
514,2000122	1,2853024
514,2400513	1,3389274
514,2800293	1,3284652
514,3200073	1,2613102
514,3600464	1,2428659
514,4000244	1,3090397
514,4400024	1,3091115
514,4800415	1,3173001
514,5200195	1,2873446
514,5599976	1,2629117
514,6000366	1,2274376
514,6400146	1,2119708
514,6800537	1,140625
514,7200317	1,2307327
514,7600098	1,2569609
514,8000488	1,2343119
514,8400269	1,1606729
514,8800049	1,2359679
514,9200439	1,0983444
514,960022	1,0973645
515	1,1740193
515,0400391	1,195069
515,0800171	1,2919087
515,1199951	1,2548962
515,1600342	1,2763469
515,2000122	1,2521385
515,2400513	1,2000947
515,2800293	1,1660969
515,3200073	1,2636092
515,3600464	1,2303286
515,4000244	1,2140945
515,4400024	1,1926984
515,4800415	1,220377
515,5200195	1,2200836
515,5599976	1,343985
515,6000366	1,2524031
515,6400146	1,2439086
515,6800537	1,1950388
515,7200317	1,1499393
515,7600098	1,1451594
515,8000488	1,0903921
515,8400269	1,2388968
515,8800049	1,2391552
515,9200439	1,1894909
515,960022	1,2329793
516	1,2981818
516,0400391	1,2242602
516,0800171	1,1994314
516,1199951	1,2455685
516,1600342	1,2523986
516,2000122	1,2716584
516,2400513	1,172442
516,2800293	1,1503993
516,3200073	1,1993446
516,3600464	1,1181573
516,4000244	1,2225012
516,4400024	1,1699436
516,4800415	1,084792
516,5200195	1,1548861
516,5599976	1,2224447
516,6000366	1,2042381
516,6400146	1,2457091
516,6800537	1,211777
516,7200317	1,2323935
516,7600098	1,2072203
516,8000488	1,233948
516,8400269	1,1336612
516,8800049	1,1760185
516,9200439	1,176687
516,960022	1,1419517
517	1,1278101
517,0400391	1,1464337
517,0800171	1,1211351
517,1199951	1,0849599
517,1600342	1,196777
517,2000122	0,9967266
517,2400513	1,081232
517,2800293	1,071046
517,3200073	1,157801
517,3600464	1,1560659
517,4000244	1,0972096
517,4400024	1,1143718
517,4800415	1,1873027
517,5200195	1,1481789
517,5599976	1,0695964
517,6000366	1,081426
517,6400146	1,0822469
517,6800537	1,1661764
517,7200317	1,1850595
517,7600098	1,1271038
517,8000488	1,1483757
517,8400269	1,1845943
517,8800049	1,1232746
517,9200439	1,1110787
517,960022	1,1919808
518	1,1767446
518,0400391	1,1542493
518,0800171	1,1812489
518,1199951	1,1600109
518,1600342	1,1587833
518,2000122	1,1412586
518,2400513	1,1060925
518,2800293	1,1242611
518,3200073	1,1316316
518,3600464	1,0879515
518,4000244	1,2559969
518,4400024	1,2785399
518,4800415	1,1920484
518,5200195	1,2166232
518,5599976	1,1762967
518,6000366	1,2325419
518,6400146	1,2022064
518,6800537	1,0995164
518,7200317	1,1369419
518,7600098	1,12093
518,8000488	1,1885588
518,8400269	1,2572953
518,8800049	1,3196479
518,9200439	1,1059171
518,960022	1,1547453
519	1,1735269
519,0400391	1,2502819
519,0800171	1,1893655
519,1199951	1,1126937
519,1600342	1,144325
519,2000122	1,2838138
519,2400513	1,1711969
519,2800293	1,175155
519,3200073	1,2394445
519,3600464	1,1379578
519,4000244	1,2334024
519,4400024	1,1757872
519,4800415	1,2063365
519,5200195	1,2099035
519,5599976	1,1208351
519,6000366	1,1769924
519,6400146	1,2222054
519,6800537	1,2002065
519,7200317	1,2815785
519,7600098	1,3081785
519,8000488	1,3991812
519,8400269	1,3011918
519,8800049	1,2893847
519,9200439	1,1987015
519,960022	1,2339888
520	1,3557662
520,0400391	1,4102689
520,0800171	1,4186968
520,1199951	1,3523645
520,1600342	1,3635945
520,2000122	1,3775734
520,2400513	1,3633181
520,2800293	1,3903351
520,3200073	1,2748929
520,3600464	1,4238017
520,4000244	1,2628524
520,4400024	1,2240143
520,4800415	1,2915829
520,5200195	1,3221878
520,5599976	1,3478955
520,6000366	1,3719902
520,6400146	1,3921058
520,6800537	1,3792206
520,7200317	1,4882989
520,7600098	1,415898
520,8000488	1,3488954
520,8400269	1,3890374
520,8800049	1,4075251
520,9200439	1,3528948
520,960022	1,4775611
521	1,3739938
521,0400391	1,327904
521,0800171	1,3454136
521,1199951	1,3108261
521,1600342	1,2523831
521,2000122	1,2811556
521,2400513	1,3724809
521,2800293	1,3535863
521,3200073	1,3610168
521,3600464	1,3638844
521,4000244	1,3673368
521,4400024	1,420747
521,4800415	1,4011858
521,5200195	1,3611515
521,5599976	1,3747433
521,6000366	1,4136021
521,6400146	1,3670694
521,6800537	1,4446427
521,7200317	1,3696858
521,7600098	1,3592478
521,8000488	1,3634803
521,8400269	1,3271831
521,8800049	1,3981123
521,9200439	1,3580738
521,960022	1,408237
522	1,4122417
522,0400391	1,390051
522,0800171	1,3538672
522,1199951	1,3839306
522,1600342	1,3758593
522,2000122	1,3847672
522,2400513	1,3083196
522,2800293	1,3671857
522,3200073	1,3379822
522,3600464	1,405169
522,4000244	1,4815807
522,4400024	1,3775009
522,4800415	1,3426292
522,5200195	1,2897563
522,5599976	1,3846415
522,6000366	1,3684745
522,6400146	1,3798811
522,6800537	1,2817622
522,7200317	1,3077136
522,7600098	1,2879684
522,8000488	1,2629467
522,8400269	1,2603561
522,8800049	1,3379737
522,9200439	1,29338
522,960022	1,379557
523	1,3121691
523,0400391	1,2547418
523,0800171	1,2800999
523,1199951	1,247236
523,1600342	1,2433183
523,2000122	1,1444917
523,2400513	1,1525534
523,2800293	1,2784557
523,3200073	1,2779667
523,3600464	1,3591968
523,4000244	1,2752851
523,4400024	1,3210847
523,4800415	1,265579
523,5200195	1,2287496
523,5599976	1,2207956
523,6000366	1,2307236
523,6400146	1,259727
523,6800537	1,2908735
523,7200317	1,4190493
523,7600098	1,3432673
523,8000488	1,431551
523,8400269	1,3375629
523,8800049	1,352556
523,9200439	1,4098376
523,960022	1,3583567
524	1,369275
524,0400391	1,3372301
524,0800171	1,3592293
524,1199951	1,4204897
524,1600342	1,3482596
524,2000122	1,3955779
524,2400513	1,2849362
524,2800293	1,3656982
524,3200073	1,3555005
524,3600464	1,3230053
524,4000244	1,3202186
524,4400024	1,3155004
524,4800415	1,3060467
524,5200195	1,372008
524,5599976	1,3360925
524,6000366	1,3058518
524,6400146	1,2575846
524,6800537	1,2809232
524,7200317	1,2671679
524,7600098	1,3149099
524,8000488	1,2234368
524,8400269	1,2994878
524,8800049	1,2513438
524,9200439	1,3690041
524,960022	1,3236688
525	1,379174
525,0400391	1,4969088
525,0800171	1,4673088
525,1199951	1,3809444
525,1600342	1,4178282
525,2000122	1,4479169
525,2400513	1,4486996
525,2800293	1,3550485
525,3200073	1,3436402
525,3600464	1,3954391
525,4000244	1,3977549
525,4400024	1,3423085
525,4800415	1,4511572
525,5200195	1,3964133
525,5599976	1,3788754
525,6000366	1,2926329
525,6400146	1,3077962
525,6800537	1,3229289
525,7200317	1,3616525
525,7600098	1,3912991
525,8000488	1,4085635
525,8400269	1,3138869
525,8800049	1,3813752
525,9200439	1,2828003
525,960022	1,2828352
526	1,35014
526,0400391	1,2304162
526,0800171	1,2797638
526,1199951	1,2409365
526,1600342	1,3180349
526,2000122	1,3014027
526,2400513	1,3173499
526,2800293	1,247538
526,3200073	1,1926073
526,3600464	1,2871408
526,4000244	1,2996007
526,4400024	1,2472792
526,4800415	1,2493479
526,5200195	1,2940365
526,5599976	1,3248122
526,6000366	1,2026017
526,6400146	1,2342631
526,6800537	1,2133901
526,7200317	1,0909785
526,7600098	1,1892773
526,8000488	1,1088864
526,8400269	1,0953183
526,8800049	1,1079408
526,9200439	1,1604745
526,960022	1,1695361
527	1,2417337
527,0400391	1,2104195
527,0800171	1,1812087
527,1199951	1,3200984
527,1600342	1,2424363
527,2000122	1,2049922
527,2400513	1,263983
527,2800293	1,2801677
527,3200073	1,3518652
527,3600464	1,2988925
527,4000244	1,3612165
527,4400024	1,282899
527,4800415	1,3027016
527,5200195	1,3013141
527,5599976	1,2912092
527,6000366	1,3383329
527,6400146	1,2990038
527,6800537	1,3111959
527,7200317	1,3791666
527,7600098	1,2511095
527,8000488	1,2538412
527,8400269	1,2050567
527,8800049	1,1915693
527,9200439	1,2149752
527,960022	1,2518617
528	1,2698374
528,0400391	1,2663414
528,0800171	1,3136636
528,1199951	1,3612015
528,1600342	1,3323762
528,2000122	1,2185318
528,2400513	1,1559255
528,2800293	1,2190284
528,3200073	1,137026
528,3600464	1,1984931
528,4000244	1,1955463
528,4400024	1,0349967
528,4800415	1,1617545
528,5200195	1,1817882
528,5599976	1,163846
528,6000366	1,143261
528,6400146	1,1359565
528,6800537	1,0998005
528,7200317	1,2157253
528,7600098	1,1990222
528,8000488	1,217065
528,8400269	1,183175
528,8800049	1,1587547
528,9200439	1,1873881
528,960022	1,269091
529	1,2177384
529,0400391	1,274827
529,0800171	1,2791244
529,1199951	1,1891695
529,1600342	1,1147289
529,2000122	1,1022608
529,2400513	1,2123939
529,2800293	1,1430559
529,3200073	1,1529522
529,3600464	1,094152
529,4000244	1,1285414
529,4400024	1,0541526
529,4800415	1,0966605
529,5200195	1,0801177
529,5599976	1,1548319
529,6000366	1,1182775
529,6400146	1,1063035
529,6800537	1,1007707
529,7200317	1,0910538
529,7600098	1,0720477
529,8000488	1,1330153
529,8400269	1,1964383
529,8800049	1,2001194
529,9200439	1,177117
529,960022	1,1127286
530	1,1374048
530,0400391	1,2345091
530,0800171	1,1925335
530,1199951	1,1665211
530,1600342	1,1576865
530,2000122	1,2148283
530,2400513	1,2478539
530,2800293	1,1657033
530,3200073	1,096547
530,3600464	1,0135691
530,4000244	1,098251
530,4400024	1,1337584
530,4800415	1,0579565
530,5200195	1,1352221
530,5599976	1,0548276
530,6000366	1,0270779
530,6400146	1,0237446
530,6800537	1,0065882
530,7200317	1,0525006
530,7600098	1,0395567
530,8000488	1,1114405
530,8400269	1,0990415
530,8800049	1,154778
530,9200439	1,207462
530,960022	1,2256306
531	1,2365268
531,0400391	1,2037033
531,0800171	1,1631147
531,1199951	1,1915735
531,1600342	1,1883383
531,2000122	1,2142627
531,2400513	1,2618454
531,2800293	1,2729055
531,3200073	1,240975
531,3600464	1,1817715
531,4000244	1,2413837
531,4400024	1,283496
531,4800415	1,2238024
531,5200195	1,1828461
531,5599976	1,192888
531,6000366	1,2751164
531,6400146	1,1835696
531,6800537	1,1638254
531,7200317	1,219944
531,7600098	1,2148956
531,8000488	1,2343343
531,8400269	1,1011751
531,8800049	1,1541709
531,9200439	1,2824546
531,960022	1,1102771
532	1,1141082
532,0400391	1,1057013
532,0800171	1,1869886
532,1199951	1,0981933
532,1600342	1,0662138
532,2000122	1,1258173
532,2400513	1,0906056
532,2800293	1,1119449
532,3200073	1,1435211
532,3600464	1,0421085
532,4000244	1,0880172
532,4400024	1,1520722
532,4800415	1,0781779
532,5200195	1,1880368
532,5599976	1,1198162
532,6000366	1,2539204
532,6400146	1,1636167
532,6800537	1,0984896
532,7200317	1,1442722
532,7600098	1,0963939
532,8000488	1,1070437
532,8400269	1,1710322
532,8800049	1,100172
532,9200439	1,0476674
532,960022	1,151822
533	1,1167667
533,0400391	1,1544638
533,0800171	1,1657912
533,1199951	1,0995938
533,1600342	1,070299
533,2000122	1,1392113
533,2400513	1,1491987
533,2800293	1,2080715
533,3200073	1,1650081
533,3600464	1,1720334
533,4000244	1,1447005
533,4400024	1,0922474
533,4800415	1,1687551
533,5200195	1,1661067
533,5599976	1,2393553
533,6000366	1,2495914
533,6400146	1,1698209
533,6800537	1,1574653
533,7200317	1,14975
533,7600098	1,2025527
533,8000488	1,1107734
533,8400269	1,1264606
533,8800049	1,1681291
533,9200439	1,1977204
533,960022	1,1092843
534	1,1329995
534,0400391	1,1279466
534,0800171	1,2096778
534,1199951	1,1774659
534,1600342	1,1753449
534,2000122	1,3347147
534,2400513	1,2777973
534,2800293	1,3359017
534,3200073	1,1815078
534,3600464	1,2478688
534,4000244	1,2109892
534,4400024	1,2523715
534,4800415	1,2479256
534,5200195	1,3930424
534,5599976	1,341135
534,6000366	1,2934254
534,6400146	1,3375167
534,6800537	1,3959905
534,7200317	1,2474561
534,7600098	1,3056705
534,8000488	1,3420804
534,8400269	1,2952214
534,8800049	1,1878531
534,9200439	1,1501771
534,960022	1,2409211
535	1,3457263
535,0400391	1,4356842
535,0800171	1,3766576
535,1199951	1,3853325
535,1600342	1,3778621
535,2000122	1,3699144
535,2400513	1,3203192
535,2800293	1,2162192
535,3200073	1,3218188
535,3600464	1,3084073
535,4000244	1,2956964
535,4400024	1,2226423
535,4800415	1,2608954
535,5200195	1,2281541
535,5599976	1,1863271
535,6000366	1,1688572
535,6400146	1,1754862
535,6800537	1,2885526
535,7200317	1,3191069
535,7600098	1,266331
535,8000488	1,2158667
535,8400269	1,2965966
535,8800049	1,2340393
535,9200439	1,3394099
535,960022	1,2496854
536	1,3208444
536,0400391	1,3166497
536,0800171	1,2672993
536,1199951	1,3181584
536,1600342	1,3499298
536,2000122	1,313743
536,2400513	1,4087143
536,2800293	1,2913612
536,3200073	1,3799117
536,3600464	1,5028758
536,4000244	1,3872079
536,4400024	1,3884645
536,4800415	1,3439757
536,5200195	1,1916692
536,5599976	1,2076321
536,6000366	1,2444754
536,6400146	1,2009927
536,6800537	1,3081918
536,7200317	1,3193666
536,7600098	1,2840527
536,8000488	1,219337
536,8400269	1,4287361
536,8800049	1,1811025
536,9200439	1,347571
536,960022	1,3401873
537	1,2660581
537,0400391	1,3329228
537,0800171	1,242342
537,1199951	1,2700599
537,1600342	1,2352531
537,2000122	1,1545129
537,2400513	1,2495036
537,2800293	1,1327212
537,3200073	1,1238261
537,3600464	1,1425854
537,4000244	1,1754797
537,4400024	1,0983679
537,4800415	1,0361166
537,5200195	1,0807436
537,5599976	1,1577297
537,6000366	1,2250582
537,6400146	1,1945293
537,6800537	1,2110336
537,7200317	1,1526073
537,7600098	1,1117719
537,8000488	1,1176912
537,8400269	1,1073341
537,8800049	1,1673715
537,9200439	1,1680208
537,960022	1,2055984
538	1,1339232
538,0400391	1,1122619
538,0800171	1,1782776
538,1199951	1,2170711
538,1600342	1,2876154
538,2000122	1,310798
538,2400513	1,3118105
538,2800293	1,2911831
538,3200073	1,213101
538,3600464	1,1862119
538,4000244	1,197865
538,4400024	1,238103
538,4800415	1,3121442
538,5200195	1,2627589
538,5599976	1,2640069
538,6000366	1,2982868
538,6400146	1,2785193
538,6800537	1,1912543
538,7200317	1,2056656
538,7600098	1,1632651
538,8000488	1,2463515
538,8400269	1,2244093
538,8800049	1,1598676
538,9200439	1,3065442
538,960022	1,1609399
539	1,2350549
539,0400391	1,2259523
539,0800171	1,2040849
539,1199951	1,218281
539,1600342	1,1936721
539,2000122	1,1272783
539,2400513	1,2345158
539,2800293	1,2738243
539,3200073	1,2631431
539,3600464	1,2485664
539,4000244	1,0817511
539,4400024	1,1902205
539,4800415	1,2916707
539,5200195	1,2845625
539,5599976	1,2506087
539,6000366	1,1992791
539,6400146	1,1790859
539,6800537	1,1981267
539,7200317	1,2104328
539,7600098	1,1873009
539,8000488	1,0750432
539,8400269	1,2166492
539,8800049	1,2011256
539,9200439	1,1081965
539,960022	1,1223623
540	1,1291964
540,0400391	1,1335833
540,0800171	1,2086395
540,1200562	1,202119
540,1600342	1,1913985
540,2000122	1,169162
540,2400513	1,1237907
540,2800293	1,1134386
540,3200073	1,0945338
540,3600464	1,0181793
540,4000244	1,0297968
540,4400024	1,0876477
540,4800415	1,1308657
540,5200195	1,1325026
540,5599976	1,1743627
540,6000366	1,2046677
540,6400146	1,1278148
540,6800537	1,1648242
540,7200317	1,12686
540,7600098	1,195505
540,8000488	1,1865373
540,8400269	1,278245
540,8800049	1,2886674
540,9200439	1,1884494
540,960022	1,2669786
541	1,2392484
541,0400391	1,1780343
541,0800171	1,1480931
541,1200562	1,1285704
541,1600342	1,2038341
541,2000122	1,2577428
541,2400513	1,2407371
541,2800293	1,2075222
541,3200073	1,2304057
541,3600464	1,343056
541,4000244	1,3137257
541,4400024	1,3529961
541,4800415	1,3978302
541,5200195	1,4090668
541,5599976	1,3399197
541,6000366	1,282576
541,6400146	1,330584
541,6800537	1,3461857
541,7200317	1,296892
541,7600098	1,3257166
541,8000488	1,3643118
541,8400269	1,4319571
541,8800049	1,4502095
541,9200439	1,4736505
541,960022	1,3806623
542	1,3372351
542,0400391	1,3411831
542,0800171	1,3576566
542,1200562	1,2499702
542,1600342	1,3935425
542,2000122	1,3219774
542,2400513	1,2567743
542,2800293	1,2430493
542,3200073	1,3416958
542,3600464	1,128354
542,4000244	1,2321881
542,4400024	1,1720853
542,4800415	1,0891157
542,5200195	1,1911544
542,5599976	1,3384253
542,6000366	1,2579021
542,6400146	1,3404478
542,6800537	1,2312437
542,7200317	1,2595587
542,7600098	1,171382
542,8000488	1,1558088
542,8400269	1,1660793
542,8800049	1,1479216
542,9200439	1,1948253
542,960022	1,2556609
543	1,2484581
543,0400391	1,17696
543,0800171	1,2572837
543,1200562	1,2383831
543,1600342	1,2033921
543,2000122	1,2001019
543,2400513	1,1584158
543,2800293	1,2090632
543,3200073	1,1700763
543,3600464	1,1745876
543,4000244	1,0899223
543,4400024	1,1781738
543,4800415	1,2261903
543,5200195	1,2363634
543,5599976	1,2860045
543,6000366	1,2468562
543,6400146	1,2037146
543,6800537	1,1770257
543,7200317	1,2379639
543,7600098	1,2891893
543,8000488	1,2596037
543,8400269	1,2654195
543,8800049	1,3387057
543,9200439	1,3477542
543,960022	1,3095438
544	1,3365101
544,0400391	1,3095251
544,0800171	1,3627263
544,1200562	1,2590448
544,1600342	1,2547652
544,2000122	1,2745818
544,2400513	1,3039445
544,2800293	1,2480441
544,3200073	1,2388437
544,3600464	1,3395241
544,4000244	1,4050033
544,4400024	1,3531728
544,4800415	1,4048269
544,5200195	1,3832608
544,5599976	1,38923
544,6000366	1,355707
544,6400146	1,2240101
544,6800537	1,3158225
544,7200317	1,2702913
544,7600098	1,334169
544,8000488	1,2150091
544,8400269	1,2719543
544,8800049	1,2664959
544,9200439	1,2535542
544,960022	1,2342052
545	1,3244509
545,0400391	1,3595098
545,0800171	1,3397443
545,1200562	1,3121096
545,1600342	1,2005064
545,2000122	1,2348993
545,2400513	1,1604079
545,2800293	1,1057367
545,3200073	1,2186809
545,3600464	1,1639949
545,4000244	1,2162874
545,4400024	1,1587911
545,4800415	1,2048513
545,5200195	1,2731966
545,5599976	1,2794036
545,6000366	1,2976044
545,6400146	1,2569262
545,6800537	1,2902941
545,7200317	1,2500867
545,7600098	1,2509128
545,8000488	1,3041006
545,8400269	1,2228683
545,8800049	1,3002629
545,9200439	1,313643
545,960022	1,2790627
546	1,2424885
546,0400391	1,2378609
546,0800171	1,198939
546,1200562	1,2466829
546,1600342	1,2948688
546,2000122	1,2160815
546,2400513	1,3447312
546,2800293	1,3154141
546,3200073	1,3217586
546,3600464	1,4541982
546,4000244	1,3901049
546,4400024	1,4091836
546,4800415	1,4319191
546,5200195	1,479825
546,5599976	1,4194942
546,6000366	1,4966216
546,6400146	1,4514618
546,6800537	1,4966893
546,7200317	1,4826775
546,7600098	1,5220865
546,8000488	1,5856103
546,8400269	1,6014992
546,8800049	1,665992
546,9200439	1,5893608
546,960022	1,5703895
547	1,5981351
547,0400391	1,6758602
547,0800171	1,6734234
547,1200562	1,6708646
547,1600342	1,6541718
547,2000122	1,5777215
547,2400513	1,5458355
547,2800293	1,5270891
547,3200073	1,4572397
547,3600464	1,4388483
547,4000244	1,4752259
547,4400024	1,5963669
547,4800415	1,5740623
547,5200195	1,6091479
547,5599976	1,7161161
547,6000366	1,6104572
547,6400146	1,6484405
547,6800537	1,6699004
547,7200317	1,5573772
547,7600098	1,5952537
547,8000488	1,6782037
547,8400269	1,5464317
547,8800049	1,5602064
547,9200439	1,4934931
547,960022	1,6308935
548	1,5910509
548,0400391	1,5829195
548,0800171	1,5586336
548,1200562	1,4978848
548,1600342	1,3642694
548,2000122	1,3670946
548,2400513	1,3160074
548,2800293	1,3045521
548,3200073	1,3231709
548,3600464	1,3061593
548,4000244	1,2894771
548,4400024	1,3537984
548,4800415	1,3511219
548,5200195	1,4065895
548,5599976	1,368607
548,6000366	1,5162573
548,6400146	1,3913237
548,6800537	1,3161936
548,7200317	1,3966309
548,7600098	1,5029203
548,8000488	1,4106182
548,8400269	1,5108773
548,8800049	1,5442563
548,9200439	1,495715
548,960022	1,4708675
549	1,506393
549,0400391	1,5102454
549,0800171	1,4681908
549,1200562	1,5212289
