@TYPE	VH+VL	VH	VL	CD20	
@	Y105A	Y105A	Y105A	Y105A	
65,5600052	0,2096878	0,1502448	0,2138684	0,1350822	
65,6000061	0,219214	0,1554708	0,2205717	0,1307909	
65,6399994	0,2004692	0,148946	0,2138666	0,132404	
65,6800003	0,2002595	0,1598867	0,2017177	0,1348799	
65,7200012	0,1987882	0,1312897	0,2214729	0,1250597	
65,7600021	0,1952507	0,12476	0,2131552	0,119375	
65,8000031	0,1937508	0,1342376	0,215239	0,129891	
65,840004	0,1840173	0,1278008	0,2087534	0,1203778	
65,8800049	0,1866119	0,130136	0,2162454	0,1203881	
65,9200058	0,1730422	0,1249963	0,2003418	0,1194175	
65,9600067	0,1830765	0,1135666	0,2114044	0,118912	
66	0,1830824	0,1094933	0,209597	0,1171972	
66,0400009	0,1925278	0,1326885	0,2035331	0,1194204	
66,0800018	0,1880806	0,1348964	0,2022952	0,1312216	
66,1200027	0,1807647	0,1189381	0,2080043	0,1275716	
66,1600037	0,1765303	0,1228237	0,2006832	0,1241451	
66,2000046	0,1842651	0,1130079	0,2142214	0,1209832	
66,2400055	0,1869974	0,1277524	0,2129199	0,12749	
66,2800064	0,1891201	0,145617	0,2028639	0,1222919	
66,3199997	0,1825399	0,1386175	0,2004001	0,1139671	
66,3600006	0,1727602	0,1183644	0,2020541	0,1345924	
66,4000015	0,1900682	0,1241423	0,1988286	0,146337	
66,4400024	0,189331	0,1250574	0,2036811	0,1502093	
66,4800034	0,1787735	0,141647	0,2026177	0,1359105	
66,5200043	0,1953496	0,137812	0,2108602	0,1248798	
66,5600052	0,1941727	0,1312598	0,2098873	0,1210671	
66,6000061	0,1935977	0,14873	0,230181	0,1241095	
66,6399994	0,1766204	0,1257157	0,2111692	0,1192415	
66,6800003	0,1877693	0,130829	0,21901	0,1270957	
66,7200012	0,1737408	0,1244609	0,2124403	0,1409468	
66,7600021	0,1842109	0,1241147	0,2245658	0,1172219	
66,8000031	0,1805619	0,1343189	0,2085658	0,1215576	
66,840004	0,1917827	0,1308605	0,2200891	0,1232936	
66,8800049	0,1845282	0,132503	0,2175118	0,1071546	
66,9200058	0,2058028	0,1562468	0,2198839	0,1154958	
66,9600067	0,2123411	0,1868553	0,2137134	0,1184749	
67	0,1973755	0,1638419	0,2133862	0,1088699	
67,0400009	0,1940154	0,155359	0,2041258	0,1127988	
67,0800018	0,2133588	0,1651816	0,2098826	0,1100566	
67,1200027	0,1975687	0,1484217	0,214127	0,1133326	
67,1600037	0,1975338	0,1280462	0,2266965	0,1179502	
67,2000046	0,1925971	0,1365069	0,2197257	0,126802	
67,2400055	0,2020537	0,1457894	0,2237695	0,1204034	
67,2800064	0,187694	0,1275989	0,2180291	0,123071	
67,3199997	0,1898768	0,1328154	0,2174932	0,1329275	
67,3600006	0,1977946	0,1361379	0,2283966	0,1314837	
67,4000015	0,1844319	0,1339402	0,2151301	0,1236134	
67,4400024	0,1907149	0,1242586	0,2216487	0,115749	
67,4800034	0,1857815	0,138477	0,2177527	0,1132661	
67,5200043	0,1835921	0,1251747	0,208436	0,1246735	
67,5600052	0,1879851	0,1246226	0,2190755	0,1151884	
67,6000061	0,1862529	0,1051551	0,2334713	0,113043	
67,640007	0,1894265	0,1226208	0,226154	0,1121833	
67,6800003	0,1934578	0,1148192	0,2296754	0,1085896	
67,7200012	0,1843545	0,1289298	0,2208293	0,1033457	
67,7600021	0,1848603	0,1232729	0,2239319	0,1118457	
67,8000031	0,1900391	0,1289452	0,2269761	0,1102923	
67,840004	0,1935465	0,1225497	0,2321338	0,1148093	
67,8800049	0,2001552	0,1246714	0,2366422	0,1095645	
67,9200058	0,1903028	0,1304495	0,2283072	0,1016762	
67,9600067	0,1933801	0,1239434	0,2356683	0,1017878	
68	0,1757851	0,1080396	0,2209104	0,1159266	
68,0400009	0,1995387	0,1228167	0,2392113	0,1179862	
68,0800018	0,2130678	0,1158791	0,236101	0,1124175	
68,1200027	0,1994604	0,118626	0,227844	0,1147866	
68,1600037	0,1948288	0,1296706	0,2331076	0,1048704	
68,2000046	0,1821708	0,1198748	0,2192391	0,1158912	
68,2400055	0,1969479	0,1206132	0,242383	0,1042321	
68,2800064	0,1954805	0,1214928	0,2248986	0,1141168	
68,3199997	0,188463	0,1049422	0,2343681	0,1102186	
68,3600006	0,194141	0,1100734	0,2431851	0,1006258	
68,4000015	0,2028684	0,1314	0,243154	0,0984606	
68,4400024	0,1946746	0,1107827	0,2423578	0,1045298	
68,4800034	0,1925965	0,1072964	0,2420473	0,1051931	
68,5200043	0,2052196	0,124373	0,2584811	0,1091895	
68,5600052	0,2120447	0,1205231	0,268	0,1060912	
68,6000061	0,1993826	0,1169632	0,249242	0,1048803	
68,640007	0,2117406	0,1190341	0,2639925	0,0923693	
68,6800003	0,2078363	0,1356659	0,2559776	0,1031762	
68,7200012	0,1993763	0,1395223	0,2418086	0,109014	
68,7600021	0,1858566	0,1160698	0,2229101	0,1068079	
68,8000031	0,1810352	0,1165441	0,2171812	0,1086446	
68,840004	0,1964375	0,1383837	0,2266281	0,1171541	
68,8800049	0,1877952	0,1174551	0,2120803	0,1226643	
68,9200058	0,1960881	0,1400267	0,2068194	0,1240277	
68,9600067	0,2105192	0,1403623	0,2399639	0,1182082	
69	0,2170819	0,1515177	0,2342045	0,1168542	
69,0400009	0,2064201	0,1470192	0,2154817	0,1077459	
69,0800018	0,2078503	0,1325213	0,2467564	0,1122601	
69,1200027	0,2156828	0,141327	0,2329	0,128392	
69,1600037	0,2078955	0,1456072	0,2274393	0,1206999	
69,2000046	0,2270579	0,16211	0,2423587	0,1288636	
69,2400055	0,2102788	0,1248201	0,2512481	0,1195178	
69,2800064	0,2266681	0,157067	0,2471243	0,1105275	
69,3199997	0,2103333	0,1578438	0,2392055	0,1110489	
69,3600006	0,2250944	0,1614737	0,242483	0,1070673	
69,4000015	0,2055676	0,1410846	0,2357285	0,1135591	
69,4400024	0,2101615	0,128171	0,2395823	0,1092342	
69,4800034	0,2015821	0,1550456	0,2299969	0,1130386	
69,5200043	0,2154923	0,1620291	0,2367456	0,108658	
69,5600052	0,2127587	0,1547972	0,2242855	0,100798	
69,6000061	0,2294403	0,161418	0,2360203	0,1114495	
69,640007	0,218022	0,1433608	0,237927	0,118631	
69,6800003	0,2380974	0,1767638	0,2456091	0,1032782	
69,7200012	0,2156198	0,1591838	0,2336086	0,111218	
69,7600021	0,2025821	0,1369711	0,2271793	0,1120286	
69,8000031	0,1930247	0,1164391	0,2332677	0,1082315	
69,840004	0,2177931	0,1253056	0,2586753	0,1093731	
69,8800049	0,2124186	0,1380559	0,2423922	0,1159705	
69,9200058	0,2075621	0,1307115	0,2278685	0,1169344	
69,9600067	0,2252084	0,1314158	0,2577569	0,119472	
70	0,2032345	0,1423911	0,2349319	0,1102555	
70,0400009	0,2115104	0,1342759	0,2511155	0,1124901	
70,0800018	0,2157817	0,1372277	0,2441421	0,1127523	
70,1200027	0,2229559	0,1422958	0,2565726	0,1045008	
70,1600037	0,1929301	0,1201351	0,236051	0,1096334	
70,2000046	0,1997959	0,1485032	0,2301843	0,1012331	
70,2400055	0,2199966	0,1595592	0,2505284	0,1121547	
70,2800064	0,2215574	0,1478323	0,2434704	0,1125113	
70,3199997	0,2293036	0,1503075	0,2404136	0,1272876	
70,3600006	0,2287874	0,1615989	0,2486879	0,1226083	
70,4000015	0,2256898	0,1450402	0,2575946	0,131091	
70,4400024	0,2329357	0,1537473	0,2536294	0,1273659	
70,4800034	0,2083455	0,1335451	0,2378776	0,1200337	
70,5200043	0,2290984	0,1647062	0,2435758	0,1077054	
70,5600052	0,2381226	0,1709299	0,250854	0,118926	
70,6000061	0,2298435	0,1948665	0,2325958	0,1272311	
70,640007	0,2401438	0,1861241	0,2437896	0,1292527	
70,6800003	0,2243069	0,1836419	0,2291214	0,1262104	
70,7200012	0,2199392	0,1690524	0,2212071	0,1172407	
70,7600021	0,2222141	0,1665289	0,2365228	0,1166005	
70,8000031	0,2157756	0,1424341	0,2383598	0,1212024	
70,840004	0,2110707	0,1405599	0,2502448	0,1205233	
70,8800049	0,2071281	0,1410542	0,2430142	0,1222861	
70,9200058	0,2100727	0,1473819	0,2246642	0,1236112	
70,9600067	0,2296808	0,1402613	0,2614505	0,1213677	
71	0,2293023	0,1592057	0,2506725	0,1241241	
71,0400009	0,2028921	0,1387829	0,223427	0,1182479	
71,0800018	0,2128332	0,1243609	0,2468628	0,1096885	
71,1200027	0,2275239	0,136845	0,2418876	0,123577	
71,1600037	0,2176189	0,1559274	0,237696	0,1382029	
71,2000046	0,2007478	0,1347192	0,2289657	0,1138622	
71,2400055	0,2098258	0,144281	0,2340084	0,1154379	
71,2800064	0,2049254	0,1290445	0,235013	0,1255413	
71,3199997	0,2146811	0,1330015	0,2392576	0,1159597	
71,3600006	0,2083575	0,1331065	0,227773	0,1350167	
71,4000015	0,2151745	0,1456202	0,2459168	0,1093841	
71,4400024	0,2166566	0,1255039	0,2518013	0,1290537	
71,4800034	0,2092586	0,1593961	0,2188755	0,1361968	
71,5200043	0,2074036	0,1277614	0,2455624	0,1242536	
71,5600052	0,2130066	0,1429054	0,2384315	0,1332978	
71,6000061	0,2142099	0,153943	0,2506599	0,1086757	
71,640007	0,2215584	0,1426963	0,2544342	0,1082803	
71,6800003	0,2185731	0,1373993	0,256648	0,1082405	
71,7200012	0,2196372	0,1511679	0,2558424	0,1100274	
71,7600021	0,2273861	0,1458091	0,2606607	0,1151883	
71,8000031	0,2241571	0,1378846	0,2468361	0,1028659	
71,840004	0,2198787	0,1562965	0,2473532	0,1087448	
71,8800049	0,2243064	0,1505624	0,247227	0,101593	
71,9200058	0,2251486	0,1617285	0,2439941	0,1156074	
71,9600067	0,2422431	0,159712	0,2629969	0,1179952	
72	0,2468077	0,1650778	0,269574	0,1116948	
72,0400009	0,2284563	0,1569369	0,2542133	0,1118647	
72,0800018	0,2322782	0,1512022	0,2643838	0,1181531	
72,1200027	0,2318938	0,148221	0,2631488	0,1252024	
72,1600037	0,220804	0,1532651	0,2455126	0,1130626	
72,2000046	0,2410391	0,1751013	0,2540242	0,1041339	
72,2400055	0,2337645	0,1562656	0,2597516	0,118345	
72,2800064	0,2283765	0,1565434	0,262904	0,1078375	
72,3199997	0,2178901	0,1491777	0,2535168	0,099587	
72,3600006	0,2295738	0,1416871	0,2658068	0,1183382	
72,4000015	0,2242473	0,1310523	0,2541094	0,112577	
72,4400024	0,2148049	0,1360297	0,2374613	0,0986788	
72,4800034	0,2294614	0,1424266	0,2554729	0,1013502	
72,5200043	0,2391925	0,1630837	0,2648293	0,1040493	
72,5600052	0,2232386	0,154011	0,2565789	0,1087192	
72,6000061	0,236176	0,1543709	0,2646601	0,1030145	
72,640007	0,2218482	0,1597714	0,2462067	0,1064232	
72,6800003	0,2184053	0,1489823	0,2517653	0,1043464	
72,7200012	0,2297464	0,1531674	0,2676833	0,1078497	
72,7600021	0,235752	0,158726	0,2711281	0,1020882	
72,8000031	0,234769	0,1647358	0,2695883	0,1019515	
72,840004	0,2518617	0,1687539	0,2888524	0,1090318	
72,8800049	0,2590837	0,1956803	0,2663197	0,1084779	
72,9200058	0,2502128	0,1935935	0,2646648	0,0987928	
72,9600067	0,2582689	0,1981921	0,2648101	0,1071273	
73	0,26833	0,1969058	0,2760602	0,1104678	
73,0400009	0,2467855	0,1643423	0,2751451	0,1137716	
73,0800018	0,2396437	0,1769429	0,2647978	0,1150503	
73,1200027	0,2317373	0,1718571	0,2372724	0,1192721	
73,1600037	0,2476144	0,185427	0,2475626	0,1080521	
73,2000046	0,2282282	0,1694802	0,2371673	0,1159349	
73,2400055	0,2396808	0,163223	0,2558119	0,1272306	
73,2800064	0,2381055	0,1714939	0,2532627	0,1119077	
73,3199997	0,2508311	0,1900983	0,2514293	0,1151079	
73,3600006	0,2189884	0,1655827	0,2310533	0,1053723	
73,4000015	0,2382006	0,1792638	0,2476936	0,1062852	
73,4400024	0,2441491	0,1971722	0,2454352	0,1083249	
73,4800034	0,266333	0,1958731	0,2788969	0,1083257	
73,5200043	0,2591087	0,1891593	0,2706109	0,1033038	
73,5600052	0,2529442	0,1949368	0,2628585	0,1047122	
73,6000061	0,242853	0,1723057	0,26495	0,1007197	
73,640007	0,2248096	0,1530301	0,2447069	0,1014029	
73,6800003	0,2256083	0,1582943	0,2443773	0,1056353	
73,7200012	0,2342929	0,1552677	0,261269	0,1118521	
73,7600021	0,2362122	0,181566	0,2580395	0,1127954	
73,8000031	0,2491433	0,1806074	0,2735175	0,1149031	
73,840004	0,2338326	0,1795253	0,2584868	0,1086762	
73,8800049	0,2396787	0,1759629	0,2695471	0,1089327	
73,9200058	0,2187484	0,1334432	0,263484	0,0937257	
73,9600067	0,2080594	0,1273797	0,2592766	0,1109113	
74	0,2268742	0,1348059	0,2731625	0,1117374	
74,0400009	0,2018974	0,1266155	0,2423312	0,1111292	
74,0800018	0,213259	0,1366369	0,2342849	0,1284985	
74,1200027	0,1991256	0,1109815	0,2475504	0,1157421	
74,1600037	0,2042678	0,1284396	0,2532192	0,105912	
74,2000046	0,197684	0,1374388	0,2359437	0,105211	
74,2400055	0,1989558	0,1263519	0,2416152	0,1002182	
74,2800064	0,2017534	0,1262872	0,2349804	0,1094702	
74,3200073	0,2037127	0,1424532	0,2360218	0,1012759	
74,3600006	0,2071952	0,1302723	0,2495822	0,1033973	
74,4000015	0,2058521	0,1391703	0,243841	0,1027342	
74,4400024	0,2224252	0,189716	0,2368118	0,1157905	
74,4800034	0,2226295	0,1672805	0,2439752	0,1126822	
74,5200043	0,2108661	0,1404812	0,2509526	0,1055818	
74,5600052	0,2380566	0,1625205	0,271441	0,1030827	
74,6000061	0,2360402	0,1692006	0,2675725	0,1196257	
74,640007	0,2270405	0,1632419	0,260489	0,1199363	
74,6800003	0,237021	0,1682243	0,2651388	0,1046205	
74,7200012	0,2464854	0,2019286	0,2650532	0,0995065	
74,7600021	0,2384533	0,1843826	0,2578462	0,0953736	
74,8000031	0,2232751	0,1747309	0,2452477	0,1001652	
74,840004	0,2109331	0,1634814	0,2390949	0,1005396	
74,8800049	0,1973524	0,1514412	0,2185167	0,0982938	
74,9200058	0,2076041	0,1579331	0,2359792	0,0942267	
74,9600067	0,2156716	0,1612086	0,2549087	0,1045243	
75	0,2110208	0,1486116	0,2554335	0,1082818	
75,0400009	0,2051293	0,1525998	0,2379373	0,1032846	
75,0800018	0,2138209	0,1616932	0,2556583	0,1083775	
75,1200027	0,2269758	0,1766981	0,2630455	0,1113429	
75,1600037	0,215385	0,1738709	0,2450076	0,1095778	
75,2000046	0,2299213	0,1933471	0,2504701	0,130354	
75,2400055	0,2168443	0,1585195	0,2487252	0,1200406	
75,2800064	0,2284778	0,1623615	0,2656399	0,1211781	
75,3200073	0,2097802	0,1559575	0,2436102	0,1283768	
75,3600006	0,2275601	0,1711583	0,258868	0,1193849	
75,4000015	0,2158733	0,1625265	0,2482665	0,1061952	
75,4400024	0,2322954	0,1631494	0,2645526	0,1483981	
75,4800034	0,2049514	0,1574422	0,23047	0,11846	
75,5200043	0,1981224	0,1416305	0,2227377	0,1310117	
75,5600052	0,2107658	0,1588061	0,2287246	0,1255194	
75,6000061	0,2028923	0,1435199	0,2312376	0,1385827	
75,640007	0,1938374	0,1317435	0,2282855	0,1241689	
75,6800003	0,2101628	0,1448465	0,2475947	0,1036675	
75,7200012	0,2059545	0,1248042	0,2409578	0,1358122	
75,7600021	0,2036007	0,1110246	0,2547981	0,1112306	
75,8000031	0,2262922	0,1280201	0,2540822	0,1233872	
75,840004	0,2176685	0,1234544	0,2590286	0,1068894	
75,8800049	0,2170374	0,1221245	0,2488517	0,1102142	
75,9200058	0,1962248	0,1196526	0,2317925	0,1178077	
75,9600067	0,2077676	0,1328397	0,2498935	0,1214313	
76	0,2214207	0,11922	0,2644013	0,1115494	
76,0400009	0,212881	0,1166883	0,2605218	0,1204357	
76,0800018	0,2056693	0,1074404	0,2459325	0,1275367	
76,1200027	0,2034752	0,119124	0,2407187	0,1002862	
76,1600037	0,1971398	0,113043	0,2296607	0,1086517	
76,2000046	0,2121988	0,1383101	0,2482066	0,1239231	
76,2400055	0,2015152	0,1306792	0,2343085	0,1143646	
76,2800064	0,2090434	0,1263983	0,2503691	0,1119479	
76,3200073	0,1978737	0,1068086	0,2388811	0,1254813	
76,3600006	0,2037154	0,1129713	0,2410785	0,1066343	
76,4000015	0,2084149	0,1148747	0,2366126	0,1197482	
76,4400024	0,2028433	0,1218943	0,2354935	0,1368387	
76,4800034	0,2225225	0,1370145	0,2603339	0,1042072	
76,5200043	0,1973282	0,1220509	0,2190585	0,1188776	
76,5600052	0,2168959	0,1417677	0,2450912	0,1258251	
76,6000061	0,2089778	0,133416	0,2358835	0,1487904	
76,640007	0,2265449	0,1331081	0,2630594	0,1398616	
76,6800003	0,2144873	0,1271468	0,2507379	0,1433517	
76,7200012	0,2161095	0,1383402	0,2531042	0,1439947	
76,7600021	0,23456	0,1365062	0,2650515	0,1322663	
76,8000031	0,2066969	0,1335415	0,2476625	0,1278521	
76,840004	0,1998655	0,116831	0,2401524	0,1187209	
76,8800049	0,2261459	0,1238986	0,2649015	0,1213379	
76,9200058	0,2118991	0,1252091	0,2560902	0,1270169	
76,9600067	0,2123569	0,119314	0,2638551	0,1313026	
77	0,2240513	0,1272178	0,2688871	0,1292801	
77,0400009	0,2327626	0,1282192	0,2709627	0,1301882	
77,0800018	0,2252937	0,1266115	0,277668	0,1399909	
77,1200027	0,2363993	0,1287358	0,2679476	0,1381723	
77,1600037	0,207104	0,1099944	0,2456209	0,1246073	
77,2000046	0,1996725	0,1132389	0,247399	0,1290326	
77,2400055	0,2133332	0,114041	0,2545385	0,1148902	
77,2800064	0,2131023	0,1241403	0,2610799	0,1158998	
77,3200073	0,221293	0,119633	0,2737942	0,1087778	
77,3600006	0,2178168	0,1224509	0,266239	0,1259973	
77,4000015	0,2300434	0,1173017	0,2813712	0,1009636	
77,4400024	0,2136362	0,1195507	0,256197	0,1073262	
77,4800034	0,2237019	0,1228168	0,2640381	0,1088418	
77,5200043	0,2253402	0,1164107	0,2593478	0,1123397	
77,5600052	0,2165453	0,1247293	0,2484655	0,1015565	
77,6000061	0,2340837	0,1225983	0,2664555	0,1058871	
77,640007	0,2314622	0,1188921	0,2605867	0,0942126	
77,6800003	0,2273566	0,1211926	0,2596398	0,1084546	
77,7200012	0,2265061	0,1274066	0,2660363	0,1156654	
77,7600021	0,2139572	0,1106994	0,2433183	0,1042597	
77,8000031	0,2105789	0,1138247	0,2412368	0,1046107	
77,840004	0,2155695	0,108925	0,2601734	0,1051333	
77,8800049	0,1965607	0,1031291	0,2429852	0,1013753	
77,9200058	0,2181382	0,1091016	0,2642157	0,09966	
77,9600067	0,207831	0,0969241	0,2429784	0,1204943	
78	0,2258717	0,109396	0,265471	0,103127	
78,0400009	0,2006837	0,1098014	0,2460537	0,0960342	
78,0800018	0,2172244	0,1071064	0,2534184	0,1058265	
78,1200027	0,2116416	0,1035137	0,2649021	0,0907782	
78,1600037	0,2330983	0,1105024	0,2717289	0,1053404	
78,2000046	0,2245642	0,1128002	0,2782006	0,104498	
78,2400055	0,223282	0,1075932	0,2590205	0,1020129	
78,2800064	0,2246741	0,1151151	0,2695657	0,1080211	
78,3200073	0,2006721	0,1081565	0,2435917	0,1036375	
78,3600006	0,2098578	0,1241067	0,2514502	0,1254692	
78,4000015	0,238265	0,1305805	0,2702363	0,0991903	
78,4400024	0,207725	0,1199131	0,2605676	0,1062836	
78,4800034	0,2218174	0,1158859	0,2635318	0,0956474	
78,5200043	0,2062384	0,1159241	0,2502121	0,098761	
78,5600052	0,2000874	0,1036877	0,2581152	0,0968719	
78,6000061	0,204986	0,1006577	0,2684396	0,0891525	
78,640007	0,1984378	0,1054929	0,2433175	0,1046613	
78,6800003	0,2095009	0,1095119	0,2545138	0,1130152	
78,7200012	0,2228124	0,1144967	0,2735343	0,1002165	
78,7600021	0,2088325	0,1186718	0,2671165	0,1097416	
78,8000031	0,1947699	0,1075284	0,2514012	0,1113698	
78,840004	0,213999	0,1054889	0,2662474	0,1064602	
78,8800049	0,2241069	0,1063137	0,2887651	0,1091598	
78,9200058	0,2288043	0,1041347	0,3018232	0,1049322	
78,9600067	0,2195415	0,1062165	0,2879711	0,0998067	
79	0,2293936	0,1026156	0,3019611	0,0971465	
79,0400009	0,2091655	0,1096646	0,2713964	0,1311129	
79,0800018	0,2227612	0,1156059	0,2889751	0,1026637	
79,1200027	0,2241592	0,119774	0,2901239	0,1268161	
79,1600037	0,216	0,1097471	0,2751795	0,1375795	
79,2000046	0,2193247	0,1076112	0,2805894	0,1350987	
79,2400055	0,2111949	0,0960402	0,2736254	0,1407954	
79,2800064	0,2338095	0,1204723	0,2980206	0,1395245	
79,3200073	0,2319993	0,1017613	0,298734	0,1174828	
79,3600006	0,2327332	0,1139305	0,3007793	0,1216267	
79,4000015	0,2385936	0,1121008	0,309782	0,1119597	
79,4400024	0,2240434	0,0895029	0,2961893	0,1225726	
79,4800034	0,2071625	0,1120806	0,2675547	0,1187905	
79,5200043	0,209406	0,1099048	0,2603268	0,1259618	
79,5600052	0,2060403	0,1138195	0,2559476	0,1331406	
79,6000061	0,2134591	0,1115886	0,2686147	0,117877	
79,640007	0,210462	0,1089235	0,2637501	0,1161959	
79,6800003	0,2271371	0,1026689	0,3010784	0,1138833	
79,7200012	0,2126434	0,103952	0,2763581	0,118845	
79,7600021	0,2304681	0,1088652	0,2948476	0,1300043	
79,8000031	0,2147128	0,1162396	0,2767524	0,1265185	
79,840004	0,2135047	0,1023962	0,2799731	0,1184903	
79,8800049	0,2187646	0,1033683	0,2953333	0,1163129	
79,9200058	0,2356409	0,1182087	0,3029417	0,1083896	
79,9600067	0,2109553	0,1114526	0,2659165	0,1076033	
80	0,2186239	0,1071273	0,2855541	0,1123328	
80,0400009	0,2074971	0,1151613	0,2654594	0,1155409	
80,0800018	0,2172382	0,1164094	0,2863613	0,1205776	
80,1200027	0,2102204	0,119123	0,2704533	0,1242557	
80,1600037	0,2374547	0,1273304	0,3101444	0,1113486	
80,2000046	0,2432923	0,1368075	0,3142014	0,1041367	
80,2400055	0,2252322	0,1151311	0,2896927	0,1028973	
80,2800064	0,2399245	0,1094767	0,3145186	0,119506	
80,3200073	0,2242067	0,1033172	0,2816828	0,1119572	
80,3600006	0,1880888	0,1067921	0,2424277	0,0859082	
80,4000015	0,2069467	0,1115268	0,2639605	0,0967894	
80,4400024	0,2218582	0,1104276	0,2818179	0,1242412	
80,4800034	0,2305319	0,1284102	0,2706655	0,1122104	
80,5200043	0,2193542	0,1189108	0,2713538	0,1067438	
80,5600052	0,2111149	0,1221625	0,2610942	0,1042238	
80,6000061	0,2020577	0,1099577	0,2453036	0,0951486	
80,640007	0,2157576	0,1130587	0,2803078	0,0905288	
80,6800003	0,2136638	0,1113906	0,2765267	0,0938624	
80,7200012	0,2182401	0,1097411	0,2828165	0,0960146	
80,7600021	0,2223064	0,1055594	0,2800934	0,1091103	
80,8000031	0,21526	0,111918	0,2801273	0,095539	
80,840004	0,2068815	0,1115936	0,2528698	0,1035239	
80,8800049	0,1970481	0,1174757	0,2508206	0,1129278	
80,9200058	0,2241072	0,1089504	0,2724105	0,0983066	
80,9600067	0,2080529	0,106404	0,2729279	0,1006995	
81,0000076	0,2041449	0,1078002	0,2703448	0,100477	
81,0400009	0,2115134	0,1286543	0,2618386	0,0840748	
81,0800018	0,2150489	0,1352243	0,264013	0,0993728	
81,1200027	0,2129393	0,1453403	0,2570967	0,0967099	
81,1600037	0,2167011	0,1266321	0,265368	0,0989888	
81,2000046	0,2256793	0,139867	0,2655404	0,0919038	
81,2400055	0,2095642	0,1302548	0,2417007	0,1081155	
81,2800064	0,2293918	0,1137449	0,2800825	0,0918403	
81,3200073	0,2064075	0,1237137	0,2631882	0,1117954	
81,3600006	0,2001401	0,1206549	0,2517151	0,1099643	
81,4000015	0,2011379	0,1154252	0,2539499	0,0987446	
81,4400024	0,189911	0,1320489	0,2374766	0,1019283	
81,4800034	0,2006385	0,1404179	0,2487554	0,0989951	
81,5200043	0,2118863	0,1282553	0,2746037	0,1163656	
81,5600052	0,1973934	0,1233341	0,2527929	0,1002935	
81,6000061	0,1983505	0,1235419	0,2569103	0,0934451	
81,640007	0,2060044	0,1289844	0,258171	0,0890556	
81,6800003	0,1977473	0,1213391	0,2532721	0,0979297	
81,7200012	0,1905539	0,1200238	0,2318083	0,1037773	
81,7600021	0,187559	0,1065614	0,2387581	0,0972968	
81,8000031	0,1793934	0,1189687	0,2195541	0,0975714	
81,840004	0,1820581	0,111214	0,2318577	0,1098079	
81,8800049	0,1978248	0,1233071	0,2467018	0,1028101	
81,9200058	0,2053759	0,1406724	0,2490242	0,0956284	
81,9600067	0,1998347	0,1290233	0,2539439	0,094603	
82,0000076	0,2078033	0,1146574	0,2763382	0,0909843	
82,0400009	0,2264319	0,1269979	0,2954777	0,0989174	
82,0800018	0,2236213	0,1308761	0,2907777	0,0927904	
82,1200027	0,2298271	0,1154747	0,303104	0,0888319	
82,1600037	0,2323546	0,1113201	0,3098697	0,093613	
82,2000046	0,2189756	0,1195675	0,2816863	0,1035322	
82,2400055	0,2265962	0,1236445	0,2910027	0,0906665	
82,2800064	0,1860701	0,1250503	0,2315248	0,1052418	
82,3200073	0,1837728	0,1217899	0,2279895	0,0917416	
